ObjectID,RecordID,Year,SpeciesCod,Genus,Species,Unique_Sit,Centroid_X_UTME,Centroid_Y_UTMN,Centroid_Lat,Centroid_Long,PRISM_ppt,PRISM_tmax,PRISM_tmean,PRISM_tmin,Site.Num,Habitat,Sample,Buffer_125m,Buffer_250m,Buffer_500m,Buffer_1km
1040,6088,1991,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,2016.609985,11.69674969,6.575541973,1.454333305,6,Lentic,Lentic103_1991,1,1,1,1
1041,6089,1991,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,2016.609985,11.69674969,6.575541973,1.454333305,6,Lentic,Lentic103_1991,1,1,1,1
1042,6090,1991,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2016.609985,11.69674969,6.575541973,1.454333305,7,Lentic,Lentic105_1991,2,2,2,1
1043,6091,1991,AMGR,Ambystoma,gracile,Lentic64,594813.6326,5181019.918,-121.7580472,46.775989,3036.550049,7.922749996,3.588541746,-0.745666683,200,Lentic,Lentic64_1991,3,3,3,2
1044,6092,1991,AMGR,Ambystoma,gracile,Lentic227,586871.2443,5203040.221,-121.8578653,46.97519113,2170.949951,8.803417206,4.489458561,0.175500035,140,Lentic,Lentic227_1991,4,4,4,3
1045,6093,1991,AMGR,Ambystoma,gracile,Lentic48,584648.3349,5179447.1,-121.8914647,46.76320505,1928.719971,11.83991623,7.031125069,2.222333431,183,Lentic,Lentic48_1991,5,5,5,4
1046,6094,1991,AMGR,Ambystoma,gracile,Lentic94,603375.9183,5179527.835,-121.6462579,46.76129343,2258.859863,9.935417175,5.396291733,0.857166648,233,Lentic,Lentic94_1991,6,6,6,5
1047,6095,1991,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1889.98999,11.94233322,6.892041683,1.841750026,232,Lentic,Lentic93_1991,6,6,6,5
1048,6096,1991,AMGR,Ambystoma,gracile,Lentic62,594914.4245,5179951.149,-121.7569486,46.76635894,2736.949951,8.744416237,4.451208115,0.157999992,198,Lentic,Lentic62_1991,7,7,3,2
1049,6097,1991,AMGR,Ambystoma,gracile,Lentic63,595238.3932,5180711.522,-121.7525488,46.77315386,3036.550049,7.922749996,3.588541746,-0.745666683,199,Lentic,Lentic63_1991,8,8,3,2
1051,6099,1991,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,1852.439941,8.307749748,3.569041491,-1.169666648,84,Lentic,Lentic175_1991,9,9,7,6
1052,6100,1991,AMGR,Ambystoma,gracile,Lentic38,585082.9521,5181411.655,-121.8854095,46.78082571,2352.060059,10.22499943,5.699375153,1.173749924,172,Lentic,Lentic38_1991,10,10,8,7
1053,6101,1991,AMGR,Ambystoma,gracile,Lentic48,584648.3349,5179447.1,-121.8914647,46.76320505,1928.719971,11.83991623,7.031125069,2.222333431,183,Lentic,Lentic48_1991,5,5,5,4
1054,6102,1991,AMGR,Ambystoma,gracile,Lentic76,597939.9423,5180703.605,-121.717174,46.77269151,3063.199951,7.674583435,3.306166649,-1.062250018,213,Lentic,Lentic76_1991,11,11,9,2
1055,6103,1991,AMGR,Ambystoma,gracile,Lentic230,585479.4396,5200599.475,-121.8766202,46.95341257,2170.949951,8.803417206,4.489458561,0.175500035,144,Lentic,Lentic230_1991,12,12,10,8
1056,6104,1991,AMGR,Ambystoma,gracile,Lentic64,594813.6326,5181019.918,-121.7580472,46.775989,3036.550049,7.922749996,3.588541746,-0.745666683,200,Lentic,Lentic64_1991,3,3,3,2
1482,6669,1991,AMGR,Ambystoma,gracile,Lentic64,594813.6326,5181019.918,-121.7580472,46.775989,3036.550049,7.922749996,3.588541746,-0.745666683,200,Lentic,Lentic64_1991,3,3,3,2
1039,6087,1992,AMGR,Ambystoma,gracile,Lentic141,612704.0666,5193413.595,-121.5207193,46.88470048,1665.849976,9.161833763,4.276333332,-0.609166682,47,Lentic,Lentic141_1992,13,13,11,9
1057,6105,1992,AMGR,Ambystoma,gracile,Lentic140,612493.1146,5193683.557,-121.5234205,46.88716478,1644.119995,9.73758316,4.905292034,0.072999962,46,Lentic,Lentic140_1992,14,13,11,9
1058,6106,1992,AMGR,Ambystoma,gracile,Lentic17,584423.9074,5192544.667,-121.8919845,46.88107705,2138.560059,9.52325058,5.13316679,0.743083358,78,Lentic,Lentic17_1992,15,14,12,10
1059,6107,1992,AMGR,Ambystoma,gracile,Lentic19,584306.6062,5192532.419,-121.893526,46.88098174,2138.560059,9.52325058,5.13316679,0.743083358,99,Lentic,Lentic19_1992,15,14,12,10
1060,6108,1992,AMGR,Ambystoma,gracile,Lentic8,584137.9812,5192582.804,-121.8957293,46.88145643,2138.560059,9.52325058,5.13316679,0.743083358,217,Lentic,Lentic8_1992,15,14,12,10
1061,6109,1992,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,1695.469971,12.78591633,7.483958721,2.18200016,6,Lentic,Lentic103_1992,1,1,1,1
1062,6110,1992,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,1695.469971,12.78591633,7.483958721,2.18200016,6,Lentic,Lentic103_1992,1,1,1,1
1063,6111,1992,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,1695.469971,12.78591633,7.483958721,2.18200016,6,Lentic,Lentic103_1992,1,1,1,1
1064,6112,1992,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,1695.469971,12.78591633,7.483958721,2.18200016,6,Lentic,Lentic103_1992,1,1,1,1
1065,6113,1992,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,1695.469971,12.78591633,7.483958721,2.18200016,7,Lentic,Lentic105_1992,2,2,2,1
1066,6114,1992,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,1695.469971,12.78591633,7.483958721,2.18200016,7,Lentic,Lentic105_1992,2,2,2,1
1067,6115,1992,AMGR,Ambystoma,gracile,Lentic80,597417.9865,5180260.567,-121.724103,46.76878196,2309.389893,9.347833633,4.819417,0.290999979,218,Lentic,Lentic80_1992,16,15,9,2
1068,6116,1992,AMGR,Ambystoma,gracile,Lentic80,597417.9865,5180260.567,-121.724103,46.76878196,2309.389893,9.347833633,4.819417,0.290999979,218,Lentic,Lentic80_1992,16,15,9,2
1210,6339,1993,AMGR,Ambystoma,gracile,Lentic181,605437.0026,5202299.869,-121.6140119,46.96583628,1284.219971,7.080333233,2.623291731,-1.83375001,91,Lentic,Lentic181_1993,17,16,13,6
1211,6340,1993,AMGR,Ambystoma,gracile,Lentic181,605437.0026,5202299.869,-121.6140119,46.96583628,1284.219971,7.080333233,2.623291731,-1.83375001,91,Lentic,Lentic181_1993,17,16,13,6
1212,6341,1993,AMGR,Ambystoma,gracile,Lentic181,605437.0026,5202299.869,-121.6140119,46.96583628,1284.219971,7.080333233,2.623291731,-1.83375001,91,Lentic,Lentic181_1993,17,16,13,6
1213,6342,1993,AMGR,Ambystoma,gracile,Lentic181,605437.0026,5202299.869,-121.6140119,46.96583628,1284.219971,7.080333233,2.623291731,-1.83375001,91,Lentic,Lentic181_1993,17,16,13,6
1214,6343,1993,AMGR,Ambystoma,gracile,Lentic181,605437.0026,5202299.869,-121.6140119,46.96583628,1284.219971,7.080333233,2.623291731,-1.83375001,91,Lentic,Lentic181_1993,17,16,13,6
1215,6344,1993,AMGR,Ambystoma,gracile,Lentic181,605437.0026,5202299.869,-121.6140119,46.96583628,1284.219971,7.080333233,2.623291731,-1.83375001,91,Lentic,Lentic181_1993,17,16,13,6
1220,6349,1993,AMGR,Ambystoma,gracile,Lentic182,605525.4703,5201618.611,-121.6130077,46.95969347,1284.219971,7.080333233,2.623291731,-1.83375001,92,Lentic,Lentic182_1993,18,17,13,6
1221,6350,1993,AMGR,Ambystoma,gracile,Lentic182,605525.4703,5201618.611,-121.6130077,46.95969347,1284.219971,7.080333233,2.623291731,-1.83375001,92,Lentic,Lentic182_1993,18,17,13,6
1228,6357,1993,AMGR,Ambystoma,gracile,Lentic158,607109.3647,5200492.602,-121.5924616,46.94930972,1315.48999,6.892833233,2.3853333,-2.122166634,65,Lentic,Lentic158_1993,19,18,7,6
1229,6358,1993,AMGR,Ambystoma,gracile,Lentic158,607109.3647,5200492.602,-121.5924616,46.94930972,1315.48999,6.892833233,2.3853333,-2.122166634,65,Lentic,Lentic158_1993,19,18,7,6
1232,6361,1993,AMGR,Ambystoma,gracile,Lentic183,605173.4079,5200718.619,-121.6178423,46.95165291,1284.219971,7.080333233,2.623291731,-1.83375001,93,Lentic,Lentic183_1993,20,19,13,6
1233,6362,1993,AMGR,Ambystoma,gracile,Lentic183,605173.4079,5200718.619,-121.6178423,46.95165291,1284.219971,7.080333233,2.623291731,-1.83375001,93,Lentic,Lentic183_1993,20,19,13,6
1234,6363,1993,AMGR,Ambystoma,gracile,Lentic183,605173.4079,5200718.619,-121.6178423,46.95165291,1284.219971,7.080333233,2.623291731,-1.83375001,93,Lentic,Lentic183_1993,20,19,13,6
1237,6366,1993,AMGR,Ambystoma,gracile,Lentic184,605485.125,5200613.915,-121.6137713,46.95066145,1284.219971,7.080333233,2.623291731,-1.83375001,94,Lentic,Lentic184_1993,21,19,13,6
1238,6367,1993,AMGR,Ambystoma,gracile,Lentic184,605485.125,5200613.915,-121.6137713,46.95066145,1284.219971,7.080333233,2.623291731,-1.83375001,94,Lentic,Lentic184_1993,21,19,13,6
1239,6368,1993,AMGR,Ambystoma,gracile,Lentic184,605485.125,5200613.915,-121.6137713,46.95066145,1284.219971,7.080333233,2.623291731,-1.83375001,94,Lentic,Lentic184_1993,21,19,13,6
1240,6369,1993,AMGR,Ambystoma,gracile,Lentic184,605485.125,5200613.915,-121.6137713,46.95066145,1284.219971,7.080333233,2.623291731,-1.83375001,94,Lentic,Lentic184_1993,21,19,13,6
1246,6375,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1247,6376,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1248,6377,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1249,6378,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1250,6379,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1251,6380,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1252,6381,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1253,6382,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1254,6383,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1255,6384,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1256,6385,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1257,6386,1993,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1284.219971,7.080333233,2.623291731,-1.83375001,95,Lentic,Lentic185_1993,22,20,13,6
1264,6393,1993,AMGR,Ambystoma,gracile,Lentic194,602617.1369,5198365.256,-121.651958,46.93088176,1488.670044,5.630166531,1.216708302,-3.196749926,104,Lentic,Lentic194_1993,23,21,14,6
1265,6394,1993,AMGR,Ambystoma,gracile,Lentic194,602617.1369,5198365.256,-121.651958,46.93088176,1488.670044,5.630166531,1.216708302,-3.196749926,104,Lentic,Lentic194_1993,23,21,14,6
1266,6395,1993,AMGR,Ambystoma,gracile,Lentic194,602617.1369,5198365.256,-121.651958,46.93088176,1488.670044,5.630166531,1.216708302,-3.196749926,104,Lentic,Lentic194_1993,23,21,14,6
1267,6396,1993,AMGR,Ambystoma,gracile,Lentic194,602617.1369,5198365.256,-121.651958,46.93088176,1488.670044,5.630166531,1.216708302,-3.196749926,104,Lentic,Lentic194_1993,23,21,14,6
1270,6399,1993,AMGR,Ambystoma,gracile,Lentic154,608796.3454,5201065.16,-121.5701626,46.95418583,1315.48999,6.892833233,2.3853333,-2.122166634,61,Lentic,Lentic154_1993,24,22,7,6
1271,6400,1993,AMGR,Ambystoma,gracile,Lentic154,608796.3454,5201065.16,-121.5701626,46.95418583,1315.48999,6.892833233,2.3853333,-2.122166634,61,Lentic,Lentic154_1993,24,22,7,6
1272,6401,1993,AMGR,Ambystoma,gracile,Lentic154,608796.3454,5201065.16,-121.5701626,46.95418583,1315.48999,6.892833233,2.3853333,-2.122166634,61,Lentic,Lentic154_1993,24,22,7,6
1273,6402,1993,AMGR,Ambystoma,gracile,Lentic154,608796.3454,5201065.16,-121.5701626,46.95418583,1315.48999,6.892833233,2.3853333,-2.122166634,61,Lentic,Lentic154_1993,24,22,7,6
1275,6404,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1276,6405,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1277,6406,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1278,6407,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1279,6408,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1280,6409,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1281,6410,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1282,6411,1993,AMGR,Ambystoma,gracile,Lentic153,608297.6976,5200623.541,-121.5768192,46.95029464,1315.48999,6.892833233,2.3853333,-2.122166634,60,Lentic,Lentic153_1993,25,23,7,6
1287,6416,1993,AMGR,Ambystoma,gracile,Lentic173,607932.189,5197401.407,-121.5823863,46.92136758,1390.47998,7.374500275,2.761541605,-1.851416707,82,Lentic,Lentic173_1993,26,9,7,6
1288,6417,1993,AMGR,Ambystoma,gracile,Lentic173,607932.189,5197401.407,-121.5823863,46.92136758,1390.47998,7.374500275,2.761541605,-1.851416707,82,Lentic,Lentic173_1993,26,9,7,6
1289,6418,1993,AMGR,Ambystoma,gracile,Lentic173,607932.189,5197401.407,-121.5823863,46.92136758,1390.47998,7.374500275,2.761541605,-1.851416707,82,Lentic,Lentic173_1993,26,9,7,6
1290,6419,1993,AMGR,Ambystoma,gracile,Lentic173,607932.189,5197401.407,-121.5823863,46.92136758,1390.47998,7.374500275,2.761541605,-1.851416707,82,Lentic,Lentic173_1993,26,9,7,6
1293,6422,1993,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,1390.47998,7.374500275,2.761541605,-1.851416707,84,Lentic,Lentic175_1993,9,9,7,6
1294,6423,1993,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,1390.47998,7.374500275,2.761541605,-1.851416707,84,Lentic,Lentic175_1993,9,9,7,6
1295,6424,1993,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,1390.47998,7.374500275,2.761541605,-1.851416707,84,Lentic,Lentic175_1993,9,9,7,6
1297,6426,1993,AMGR,Ambystoma,gracile,Lentic198,602359.1566,5195970.118,-121.6558851,46.90937397,1488.670044,5.630166531,1.216708302,-3.196749926,108,Lentic,Lentic198_1993,27,24,15,6
1432,6561,1993,AMGR,Ambystoma,gracile,Lentic202,602203.2481,5204764.618,-121.6559524,46.98851655,1364.380005,7.572750092,3.25666666,-1.059416652,114,Lentic,Lentic202_1993,28,25,16,11
1433,6566,1993,AMGR,Ambystoma,gracile,Lentic157,606162.6479,5201305.501,-121.6047086,46.95677494,1284.219971,7.080333233,2.623291731,-1.83375001,64,Lentic,Lentic157_1993,29,26,13,6
1435,6568,1993,AMGR,Ambystoma,gracile,Lentic184,605485.125,5200613.915,-121.6137713,46.95066145,1284.219971,7.080333233,2.623291731,-1.83375001,94,Lentic,Lentic184_1993,21,19,13,6
1440,6580,1993,AMGR,Ambystoma,gracile,Lentic173,607932.189,5197401.407,-121.5823863,46.92136758,1390.47998,7.374500275,2.761541605,-1.851416707,82,Lentic,Lentic173_1993,26,9,7,6
2538,7837,1993,AMGR,Ambystoma,gracile,Lentic64,594813.6326,5181019.918,-121.7580472,46.775989,2162.609863,7.042083263,2.595791578,-1.850500107,200,Lentic,Lentic64_1993,3,3,3,2
2542,7841,1993,AMGR,Ambystoma,gracile,Lentic227,586871.2443,5203040.221,-121.8578653,46.97519113,1968.97998,8.042750359,3.756958485,-0.52883333,140,Lentic,Lentic227_1993,4,4,4,3
2551,7850,1993,AMGR,Ambystoma,gracile,Lentic230,585479.4396,5200599.475,-121.8766202,46.95341257,1968.97998,8.042750359,3.756958485,-0.52883333,144,Lentic,Lentic230_1993,12,12,10,8
2553,7852,1993,AMGR,Ambystoma,gracile,Lentic6,583892.2209,5192552.625,-121.8989598,46.88121597,1549.609985,8.877083778,4.440083504,0.003083348,195,Lentic,Lentic6_1993,15,14,12,10
2554,7853,1993,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,1549.609985,8.877083778,4.440083504,0.003083348,206,Lentic,Lentic7_1993,15,14,12,10
2562,7861,1993,AMGR,Ambystoma,gracile,Lentic62,594914.4245,5179951.149,-121.7569486,46.76635894,1947.699951,7.90358305,3.498541594,-0.906499982,198,Lentic,Lentic62_1993,7,7,3,2
2565,7864,1993,AMGR,Ambystoma,gracile,Lentic63,595238.3932,5180711.522,-121.7525488,46.77315386,2162.609863,7.042083263,2.595791578,-1.850500107,199,Lentic,Lentic63_1993,8,8,3,2
2568,7867,1993,AMGR,Ambystoma,gracile,Lentic79,597463.1058,5180138.727,-121.7235381,46.76767919,2018.390015,7.423416615,2.967458248,-1.488499999,216,Lentic,Lentic79_1993,16,15,9,2
2571,7870,1993,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,1277.27002,10.80466652,5.75620842,0.707750022,6,Lentic,Lentic103_1993,1,1,1,1
2577,7876,1993,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,1277.27002,10.80466652,5.75620842,0.707750022,7,Lentic,Lentic105_1993,2,2,2,1
2583,7882,1993,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,1390.47998,7.374500275,2.761541605,-1.851416707,84,Lentic,Lentic175_1993,9,9,7,6
2587,7886,1993,AMGR,Ambystoma,gracile,Lentic140,612493.1146,5193683.557,-121.5234205,46.88716478,1310.469971,7.758500099,3.187333345,-1.383833408,46,Lentic,Lentic140_1993,14,13,11,9
2590,7889,1993,AMGR,Ambystoma,gracile,Lentic141,612704.0666,5193413.595,-121.5207193,46.88470048,1288.300049,7.198249817,2.567833424,-2.062583447,47,Lentic,Lentic141_1993,13,13,11,9
2594,7893,1993,AMGR,Ambystoma,gracile,Lentic125,607970.6595,5191068.945,-121.5833824,46.86439339,1443.300049,7.276666641,2.729458332,-1.817749977,29,Lentic,Lentic125_1993,30,27,17,12
2597,7896,1993,AMGR,Ambystoma,gracile,Lentic125,607970.6595,5191068.945,-121.5833824,46.86439339,1443.300049,7.276666641,2.729458332,-1.817749977,29,Lentic,Lentic125_1993,30,27,17,12
2600,7899,1993,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1241.849976,11.10516644,6.070291519,1.035416722,232,Lentic,Lentic93_1993,6,6,6,5
2612,7911,1993,AMGR,Ambystoma,gracile,Lentic48,584648.3349,5179447.1,-121.8914647,46.76320505,1368.72998,11.29466629,6.434416771,1.574166656,183,Lentic,Lentic48_1993,5,5,5,4
2615,7914,1993,AMGR,Ambystoma,gracile,Lentic103,610284.1616,5178814.448,-121.5559921,46.75376989,1277.27002,10.80466652,5.75620842,0.707750022,6,Lentic,Lentic103_1993,1,1,1,1
2621,7920,1993,AMGR,Ambystoma,gracile,Lentic80,597417.9865,5180260.567,-121.724103,46.76878196,2018.390015,7.423416615,2.967458248,-1.488499999,218,Lentic,Lentic80_1993,16,15,9,2
86,463,1994,AMGR,Ambystoma,gracile,Lentic169,607124.4322,5198013.208,-121.5928482,46.92700231,2150.560059,8.375,3.558458328,-1.258083344,77,Lentic,Lentic169_1994,31,9,7,6
106,483,1994,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,2150.560059,8.375,3.558458328,-1.258083344,84,Lentic,Lentic175_1994,9,9,7,6
110,487,1994,AMGR,Ambystoma,gracile,Lentic162,607102.4865,5199351.96,-121.5928209,46.93904947,2039.290039,7.806083202,3.116791725,-1.57249999,70,Lentic,Lentic162_1994,32,9,7,6
111,488,1994,AMGR,Ambystoma,gracile,Lentic163,607201.7678,5199033.093,-121.5915921,46.93616486,2150.560059,8.375,3.558458328,-1.258083344,71,Lentic,Lentic163_1994,33,9,7,6
112,489,1994,AMGR,Ambystoma,gracile,Lentic186,604996.653,5198955.346,-121.620572,46.9358181,2202.719971,7.287833214,2.584249973,-2.119333267,96,Lentic,Lentic186_1994,34,28,18,6
113,490,1994,AMGR,Ambystoma,gracile,Lentic189,604805.3314,5198186.394,-121.6232621,46.92893065,2202.719971,7.287833214,2.584249973,-2.119333267,98,Lentic,Lentic189_1994,35,29,18,6
114,491,1994,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1989.670044,8.086250305,3.438333273,-1.209583282,95,Lentic,Lentic185_1994,22,20,13,6
115,492,1994,AMGR,Ambystoma,gracile,Lentic164,608019.3123,5199034.663,-121.5808543,46.93604637,2150.560059,8.375,3.558458328,-1.258083344,72,Lentic,Lentic164_1994,36,30,7,6
116,493,1994,AMGR,Ambystoma,gracile,Lentic189,604805.3314,5198186.394,-121.6232621,46.92893065,2202.719971,7.287833214,2.584249973,-2.119333267,98,Lentic,Lentic189_1994,35,29,18,6
203,580,1994,AMGR,Ambystoma,gracile,Lentic169,607124.4322,5198013.208,-121.5928482,46.92700231,2150.560059,8.375,3.558458328,-1.258083344,77,Lentic,Lentic169_1994,31,9,7,6
204,581,1994,AMGR,Ambystoma,gracile,Lentic169,607124.4322,5198013.208,-121.5928482,46.92700231,2150.560059,8.375,3.558458328,-1.258083344,77,Lentic,Lentic169_1994,31,9,7,6
228,605,1994,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,2150.560059,8.375,3.558458328,-1.258083344,84,Lentic,Lentic175_1994,9,9,7,6
229,606,1994,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,2150.560059,8.375,3.558458328,-1.258083344,84,Lentic,Lentic175_1994,9,9,7,6
233,610,1994,AMGR,Ambystoma,gracile,Lentic162,607102.4865,5199351.96,-121.5928209,46.93904947,2039.290039,7.806083202,3.116791725,-1.57249999,70,Lentic,Lentic162_1994,32,9,7,6
234,611,1994,AMGR,Ambystoma,gracile,Lentic163,607201.7678,5199033.093,-121.5915921,46.93616486,2150.560059,8.375,3.558458328,-1.258083344,71,Lentic,Lentic163_1994,33,9,7,6
235,612,1994,AMGR,Ambystoma,gracile,Lentic189,604805.3314,5198186.394,-121.6232621,46.92893065,2202.719971,7.287833214,2.584249973,-2.119333267,98,Lentic,Lentic189_1994,35,29,18,6
236,613,1994,AMGR,Ambystoma,gracile,Lentic185,605175.1871,5199928.399,-121.6180019,46.94454363,1989.670044,8.086250305,3.438333273,-1.209583282,95,Lentic,Lentic185_1994,22,20,13,6
237,614,1994,AMGR,Ambystoma,gracile,Lentic164,608019.3123,5199034.663,-121.5808543,46.93604637,2150.560059,8.375,3.558458328,-1.258083344,72,Lentic,Lentic164_1994,36,30,7,6
238,615,1994,AMGR,Ambystoma,gracile,Lentic186,604996.653,5198955.346,-121.620572,46.9358181,2202.719971,7.287833214,2.584249973,-2.119333267,96,Lentic,Lentic186_1994,34,28,18,6
239,616,1994,AMGR,Ambystoma,gracile,Lentic189,604805.3314,5198186.394,-121.6232621,46.92893065,2202.719971,7.287833214,2.584249973,-2.119333267,98,Lentic,Lentic189_1994,35,29,18,6
316,694,1994,AMGR,Ambystoma,gracile,Lentic169,607124.4322,5198013.208,-121.5928482,46.92700231,2150.560059,8.375,3.558458328,-1.258083344,77,Lentic,Lentic169_1994,31,9,7,6
317,695,1994,AMGR,Ambystoma,gracile,Lentic169,607124.4322,5198013.208,-121.5928482,46.92700231,2150.560059,8.375,3.558458328,-1.258083344,77,Lentic,Lentic169_1994,31,9,7,6
327,705,1994,AMGR,Ambystoma,gracile,Lentic175,607536.8122,5197005.288,-121.5876714,46.91786821,2150.560059,8.375,3.558458328,-1.258083344,84,Lentic,Lentic175_1994,9,9,7,6
328,706,1994,AMGR,Ambystoma,gracile,Lentic162,607102.4865,5199351.96,-121.5928209,46.93904947,2039.290039,7.806083202,3.116791725,-1.57249999,70,Lentic,Lentic162_1994,32,9,7,6
329,707,1994,AMGR,Ambystoma,gracile,Lentic163,607201.7678,5199033.093,-121.5915921,46.93616486,2150.560059,8.375,3.558458328,-1.258083344,71,Lentic,Lentic163_1994,33,9,7,6
330,708,1994,AMGR,Ambystoma,gracile,Lentic186,604996.653,5198955.346,-121.620572,46.9358181,2202.719971,7.287833214,2.584249973,-2.119333267,96,Lentic,Lentic186_1994,34,28,18,6
331,709,1994,AMGR,Ambystoma,gracile,Lentic189,604805.3314,5198186.394,-121.6232621,46.92893065,2202.719971,7.287833214,2.584249973,-2.119333267,98,Lentic,Lentic189_1994,35,29,18,6
